"Visitor","Opponent","Date","game_id","season","game_net_rating","win_percent_diff","games_played","net_rating_diff","score_diff","hollow_wind60_cent","hollow_wind50_cent","hollow_wind40_cent","hollow_wind30_cent","hollow_wind20_cent","wind_10_center","wind_40_hollow","wind_35_hollow","wind_30_hollow","wind_25_hollow","wind_20_hollow","wind_15_hollow","wind_10_hollow_5","wind_5_hollow","wind_7_hollow","wind_10_hollow","wind_2","wind_5","wind_7","wind_10","wind_15","wind_20","wind_25","wind_30","wind_35","wind_40"
TRUE,"Chicago Bulls",2010-11-08,21000098,"2010-11",-0.1,0.266666666666667,7,-2.9,-2,-35.9,0.500000000000014,-100.5,-18,82.8,-32.8,0,0,0,0,0,0,22.6,-4.8,22.6,0,36.8,32,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6
TRUE,"Toronto Raptors",2010-11-08,21000097,"2010-11",6.1,0.5,7,4.2,7,24.7,62.9,-18.3,-44.4,-40,1.2,0,0,0,0,0,0,8.8,-1.9,8.8,0,20.1,18.2,27,27,27,27,27,27,27,27
TRUE,"Memphis Grizzlies",2010-11-08,21000099,"2010-11",-8,0.0714285714285715,7,-3.3,-10,-56.5,-29.1,-45.4,40.4,-43.3,42.9,0,0,0,0,0,0,0.6,13,0.6,0,0.4,13.4,14,14,14,14,14,14,14,14
TRUE,"Charlotte Bobcats",2010-11-08,21000095,"2010-11",5.6,0.633333333333333,6,10.3,4,-14.9,36,144.6,103.6,45.6,112.8,0,0,0,0,0,0,14.8,26.5,14.8,0,17.3,43.8,58.6,58.6,58.6,58.6,58.6,58.6,58.6,58.6
TRUE,"New Jersey Nets",2010-11-09,21000102,"2010-11",1.1,0.166666666666667,7,-2.7,2,11.7,-19.7,-29.3,-39.5,-3.8,-29,0,0,0,0,0,0,4.1,-19.9,4.1,0,43.9,24,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1
TRUE,"Indiana Pacers",2010-11-09,21000101,"2010-11",-29.9,0.171428571428571,8,5.8,-31,18.9,68.6,63,-17.7,24.6,38.3,0,0,0,0,0,0,16.1,14.6,16.1,0,45.1,59.7,75.8,75.8,75.8,75.8,75.8,75.8,75.8,75.8
TRUE,"Portland Trail Blazers",2010-11-09,21000106,"2010-11",-25,-0.339285714285714,8,-5.3,-22,-43,4.80000000000002,-29.2,-82.9,-30.4,14.2,0,0,0,0,0,0,-38.6,-43.1,-23,-15.6,25.6,-17.5,-40.5,-56.1,-56.1,-56.1,-56.1,-56.1,-56.1,-56.1
TRUE,"New Orleans Hornets",2010-11-09,21000105,"2010-11",-20.4,-0.857142857142857,8,-4.2,-19,12.4,29.2,-1.8,-6.6,-17.3,-161.4,0,0,0,0,0,0,-33.1,-38.8,-33.1,0,-22.9,-61.7,-94.8,-94.8,-94.8,-94.8,-94.8,-94.8,-94.8,-94.8
TRUE,"Los Angeles Lakers",2010-11-09,21000107,"2010-11",-6,-0.857142857142857,8,-13,-5,-42.5,20.5,-122.4,-9.79999999999998,-78.3,-229.1,0,0,0,0,0,0,-1.40000000000001,-144,-1.40000000000001,0,-63.1,-207.1,-208.5,-208.5,-208.5,-208.5,-208.5,-208.5,-208.5,-208.5
TRUE,"Milwaukee Bucks",2010-11-09,21000104,"2010-11",-28.1,0.214285714285714,7,1.8,-27,29.9,39.1,4.29999999999999,40.9,80.8,5.8,0,0,0,0,0,0,20.3,7.9,20.3,0,14.3,22.2,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5
TRUE,"Miami Heat",2010-11-09,21000103,"2010-11",3,-0.214285714285714,7,-9.6,2,-81.2,-5.99999999999996,-118.3,-37.1,30.9,-100.3,0,0,0,0,0,0,-23.5,-64.3,-23.5,0,-12.8,-77.1,-100.6,-100.6,-100.6,-100.6,-100.6,-100.6,-100.6,-100.6
TRUE,"Toronto Raptors",2010-11-10,21000110,"2010-11",4.3,0,8,2.3,5,55.3,52.5,-64.2,-13,-59.6,32.9,0,0,0,0,0,0,-34.5,5.9,-34.5,0,9.1,15,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5,-19.5
TRUE,"Memphis Grizzlies",2010-11-10,21000114,"2010-11",15.5,0.166666666666667,7,1.9,15,-13.4,-52.5,3.39999999999998,64.5,37.4,59.9,0,0,0,0,0,0,13.6,46.4,-1.6,15.2,-29.6,16.8,15.2,30.4,30.4,30.4,30.4,30.4,30.4,30.4
TRUE,"New York Knicks",2010-11-10,21000113,"2010-11",5.9,0.285714285714286,8,-3.3,5,-34.6,-2.60000000000002,12.3,-106.4,-36.4,-65.9,0,0,0,0,0,0,17.4,-34.6,17.4,0,36.6,2,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4
TRUE,"Washington Wizards",2010-11-10,21000111,"2010-11",-6.1,-0.0333333333333334,7,10.1,-7,-24.2,44,37.7,98.1,22.5,69.3,0,0,0,0,0,0,-0.9,7.9,-0.9,0,49.3,57.2,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3
TRUE,"San Antonio Spurs",2010-11-10,21000116,"2010-11",-14.3,-0.708333333333333,9,-9.3,-12,15.3,-33.6,-10,-74.9,-95.3,-180.5,0,0,0,0,0,0,-59.6,-6,-48.5,-11.1,-29.6,-35.6,-84.1,-95.2,-95.2,-95.2,-95.2,-95.2,-95.2,-95.2
TRUE,"Atlanta Hawks",2010-11-10,21000108,"2010-11",18.5,-0.375,9,-0.1,17,-24.7,-77.7,-4.89999999999999,-1.9,-116.4,-18.5,0,0,0,0,0,0,-25.4,-50,-6,-19.4,29.2,-20.8,-26.8,-46.2,-46.2,-46.2,-46.2,-46.2,-46.2,-46.2
TRUE,"Sacramento Kings",2010-11-10,21000117,"2010-11",9.5,-0.375,9,-1.2,9,-30.4,45.5,-5.40000000000001,21.7,33.2,-77.6,0,0,0,0,0,0,-11.6,-82,-9.49999999999999,-2.10000000000001,-4.8,-86.8,-96.3,-98.4,-98.4,-98.4,-98.4,-98.4,-98.4,-98.4
TRUE,"Cleveland Cavaliers",2010-11-10,21000112,"2010-11",7.8,-0.285714285714286,8,2.7,8,41.4,-1,47.5,23.7,45.6,-13.3,0,0,0,0,0,0,24.3,-33.5,24.3,0,-21.1,-54.6,-30.3,-30.3,-30.3,-30.3,-30.3,-30.3,-30.3,-30.3
TRUE,"Oklahoma City Thunder",2010-11-10,21000115,"2010-11",-6.2,-0.214285714285714,8,-2.4,-6,-5.5,-3.4,-105.7,52,-34.1,-9.2,0,0,0,0,0,0,-24.8,48.3,-24.8,0,4.9,53.2,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4
TRUE,"Orlando Magic",2010-11-10,21000109,"2010-11",11.1,-0.261904761904762,8,-7.4,10,-84.6,-43.2,42,17,-32.7,-42.2,0,0,0,0,0,0,-69.5,3.7,-69.5,0,-1.8,1.9,-67.6,-67.6,-67.6,-67.6,-67.6,-67.6,-67.6,-67.6
TRUE,"Miami Heat",2010-11-11,21000118,"2010-11",5.4,0.125,9,-2.1,5,-13.6,-39.3,-38.9,-9.20000000000002,3.40000000000001,5.40000000000001,0,0,0,0,0,0,-29.3,-17.9,-44.7,15.4,-4.1,-22,-66.7,-51.3,-51.3,-51.3,-51.3,-51.3,-51.3,-51.3
TRUE,"Chicago Bulls",2010-11-11,21000119,"2010-11",-30,0.25,9,-10.1,-30,-20.9,-50,-76.7,-123.3,6.99999999999999,-43.8,0,0,0,0,0,0,9,-5.1,6.3,2.7,17.7,12.6,18.9,21.6,21.6,21.6,21.6,21.6,21.6,21.6
TRUE,"Denver Nuggets",2010-11-11,21000120,"2010-11",-7.4,0.5,9,1.4,-6,58.9,-64.6,47.8,48.8,-37,124.4,0,0,0,0,0,0,5.59999999999999,13.2,27.3,-21.7,61.2,74.4,101.7,80,80,80,80,80,80,80
TRUE,"Washington Wizards",2010-11-12,21000124,"2010-11",6.8,-0.0833333333333333,9,3.6,8,26.5,42.6,-90.4,-0.599999999999987,38.7,47.9,0,0,0,0,0,0,-1.79999999999999,11.4,13,-14.8,-1.3,10.1,23.1,8.3,8.3,8.3,8.3,8.3,8.3,8.3
TRUE,"Los Angeles Clippers",2010-11-12,21000129,"2010-11",6.9,0.138888888888889,9,-0.5,6,-71,-25.6,-2.80000000000001,-34.8,-15.5,32.1,0,0,0,0,0,0,41.7,-28,17.4,24.3,15.1,-12.9,4.5,28.8,28.8,28.8,28.8,28.8,28.8,28.8
TRUE,"Indiana Pacers",2010-11-12,21000122,"2010-11",3.2,-0.357142857142857,8,3.2,3,-13.7,33.8,68.4,34.1,15,-93.6,0,0,0,0,0,0,9.1,-13,9.1,0,-7.5,-20.5,-11.4,-11.4,-11.4,-11.4,-11.4,-11.4,-11.4,-11.4
TRUE,"Minnesota Timberwolves",2010-11-12,21000125,"2010-11",-6.7,0.152777777777778,9,7.7,-9,17.4,-16,31.6,85.3,56.3,109.9,0,0,0,0,0,0,37.1,97.3,38.9,-1.79999999999999,-37.5,59.8,98.7,96.9,96.9,96.9,96.9,96.9,96.9,96.9
TRUE,"Dallas Mavericks",2010-11-12,21000126,"2010-11",-11.5,-0.464285714285714,9,-2.9,-9,40,-2.3,-60.5,18.1,-99.8,-41.9,0,0,0,0,0,0,-41,11.8,-32.4,-8.6,-17.2,-5.4,-37.8,-46.4,-46.4,-46.4,-46.4,-46.4,-46.4,-46.4
TRUE,"Oklahoma City Thunder",2010-11-12,21000128,"2010-11",-2.2,0.0952380952380952,10,-2.3,-2,0.500000000000005,-18.4,-35.1,-2.5,-16.2,-8.5,0,0,0,0,0,0,5.6,59.9,-21.1,26.7,2.6,62.5,41.4,68.1,68.1,68.1,68.1,68.1,68.1,68.1
TRUE,"Phoenix Suns",2010-11-12,21000127,"2010-11",-16.3,0,8,-4.7,-14,11.2,4.39999999999998,-16.7,-26.3,-91.6,4,0,0,0,0,0,0,-7.3,0.699999999999999,-7.3,0,-19.1,-18.4,-25.7,-25.7,-25.7,-25.7,-25.7,-25.7,-25.7,-25.7
TRUE,"Orlando Magic",2010-11-12,21000123,"2010-11",5.2,-0.589285714285714,9,-12.1,4,-63.6,-119.6,-14.5,-9.99999999999999,-38.4,-137.3,0,0,0,0,0,0,13.4,-98.7,19.5,-6.1,-1.5,-100.2,-80.7,-86.8,-86.8,-86.8,-86.8,-86.8,-86.8,-86.8
TRUE,"Atlanta Hawks",2010-11-12,21000121,"2010-11",3.5,-0.0416666666666666,9,-1.1,4,-83.1,-24.3,27.6,10.6,-41.7,49.1,0,0,0,0,0,0,-56,-2.9,-15,-41,34.8,31.9,16.9,-24.1,-24.1,-24.1,-24.1,-24.1,-24.1,-24.1
TRUE,"Memphis Grizzlies",2010-11-13,21000135,"2010-11",4.9,0.333333333333333,10,3.2,6,-4.99999999999999,13.2,-19,55.3,140.2,84.1,0,0,0,0,0,0,41.4,15.1,26.2,15.2,9.6,24.7,50.9,66.1,66.1,66.1,66.1,66.1,66.1,66.1
TRUE,"Milwaukee Bucks",2010-11-13,21000137,"2010-11",-7.8,0.222222222222222,10,-1.5,-7,6.49999999999999,-41.1,53.5,-47.5,25.8,-76.1,0,0,0,0,0,0,20.9,12.9,-13.8,34.7,-70.7,-57.8,-71.6,-36.9,-36.9,-36.9,-36.9,-36.9,-36.9,-36.9
TRUE,"Cleveland Cavaliers",2010-11-13,21000132,"2010-11",13.9,-0.0714285714285715,8,8.6,14,111.6,20.7,12.2,85.9,74.5,89.6,0,0,0,0,0,0,7.7,-18.9,16.4,-8.7,33.4,14.5,30.9,22.2,22.2,22.2,22.2,22.2,22.2,22.2
TRUE,"New Jersey Nets",2010-11-13,21000131,"2010-11",1.2,0.25,9,12.4,1,97,150.8,-30,33.3,168.1,74.1,0,0,0,0,0,0,52.6,55.8,28.2,24.4,-23,32.8,61,85.4,85.4,85.4,85.4,85.4,85.4,85.4
TRUE,"San Antonio Spurs",2010-11-13,21000138,"2010-11",-21.9,-0.634920634920635,10,-4.6,-23,-7.39999999999998,-47.8,-69.5,-31.3,-25.9,-122.7,0,0,0,0,0,0,-29.3,14.4,-17.5,-11.8,-37.6,-23.2,-40.7,-52.5,-52.5,-52.5,-52.5,-52.5,-52.5,-52.5
TRUE,"New Orleans Hornets",2010-11-13,21000136,"2010-11",-22.2,-0.4,11,0.6,-20,-22.9,13.1,21.5,16.6,21.3,-75.5,0,0,0,0,0,0,25.3,-38.2,-7.6,32.9,-4.3,-42.5,-50.1,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2,-17.2
TRUE,"Miami Heat",2010-11-13,21000133,"2010-11",-11.4,-0.333333333333333,10,-14.3,-9,-61.3999999999999,-78.9,-95,-118.4,-139.3,-41.6,0,0,0,0,0,0,-60.4,-63.2,-74.7,14.3,9.3,-53.9,-128.6,-114.3,-114.3,-114.3,-114.3,-114.3,-114.3,-114.3
TRUE,"Charlotte Bobcats",2010-11-13,21000130,"2010-11",3.6,0.333333333333333,10,2.4,1,1.80000000000001,-13.1,52.3,54.1,138.4,24.3,0,0,0,0,0,0,26.8,18.7,48,-21.2,3.5,22.2,70.2,49,49,49,49,49,49,49
TRUE,"Chicago Bulls",2010-11-13,21000134,"2010-11",-6.3,-0.285714285714286,8,-15.6,-7,-12.7,-83.4,-56.6,-144.3,-45.6,-77.5,0,0,0,0,0,0,-29.4,-23.6,-29.4,0,-30.8,-54.4,-83.8,-83.8,-83.8,-83.8,-83.8,-83.8,-83.8,-83.8
TRUE,"Sacramento Kings",2010-11-14,21000140,"2010-11",6.9,-0.0416666666666667,10,1.8,6,12.6,-39.6,50.3,-4.70000000000002,-14.8,32.3,0,0,0,0,0,0,-36.7,25.4,-28.9,-7.8,7.7,33.1,4.2,-3.6,-3.6,-3.6,-3.6,-3.6,-3.6,-3.6
TRUE,"New York Knicks",2010-11-14,21000142,"2010-11",8,-0.0833333333333333,9,1.3,8,9.8,-37,34.7,0.499999999999993,-33.2,-14.2,0,0,0,0,0,0,-21.9,28.8,-17.9,-4,9.7,38.5,20.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6
TRUE,"Atlanta Hawks",2010-11-14,21000139,"2010-11",-6.2,-0.3,11,-6,-6,-69.7,0.100000000000023,-52.8,-36.4,-165.7,-36.1,0,0,0,0,0,0,-129.8,-42.4,-97.6,-32.2,38.2,-4.2,-101.8,-134,-134,-134,-134,-134,-134,-134
TRUE,"Los Angeles Lakers",2010-11-14,21000143,"2010-11",6.6,-0.388888888888889,9,-7.1,5,-104.7,-37.2,-33.2,-31.4,-63,-151.9,0,0,0,0,0,0,-56.9,-35,-32,-24.9,9.7,-25.3,-57.3,-82.2,-82.2,-82.2,-82.2,-82.2,-82.2,-82.2
TRUE,"Oklahoma City Thunder",2010-11-14,21000141,"2010-11",11.8,0.25,9,2.2,13,40.9,35.4,-81.4,89,41.8,78.8,0,0,0,0,0,0,20.5,28.4,20.8,-0.300000000000004,27.8,56.2,77,76.7,76.7,76.7,76.7,76.7,76.7,76.7
TRUE,"Phoenix Suns",2010-11-15,21000147,"2010-11",-7,0,10,5.7,-6,75.2,-5.2,41.2,34.8,24.3,63,0,0,0,0,0,0,35.2,20.6,21.4,13.8,-45.4,-24.8,-3.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4
TRUE,"Golden State Warriors",2010-11-15,21000149,"2010-11",-4.2,-0.2,11,-1.4,-4,-1.09999999999999,-40.3,-14.1,22,-80.8,82.2,0,0,0,0,0,0,-58.4,-17.1,-47.6,-10.8,51.6,34.5,-13.1,-23.9,-23.9,-23.9,-23.9,-23.9,-23.9,-23.9
TRUE,"Orlando Magic",2010-11-15,21000145,"2010-11",-19.1,-0.266666666666667,11,-3.1,-17,-36.2,-41.3,-11.1,94.7,-157.5,-1.7,0,0,0,0,0,0,-78.4,20,-81,2.6,-16.4,3.6,-77.4,-74.8,-74.8,-74.8,-74.8,-74.8,-74.8,-74.8
TRUE,"Charlotte Bobcats",2010-11-15,21000144,"2010-11",-5.2,-0.0272727272727273,12,-2.5,-3,-14.9,-28.6,17.7,32.8,-24.4,-66.7,0,0,0,0,0,-2.10000000000001,-52.4,-13.3,-45.1,-7.29999999999999,-2.7,-16,-61.1,-68.4,-70.5,-70.5,-70.5,-70.5,-70.5,-70.5
TRUE,"Los Angeles Clippers",2010-11-15,21000150,"2010-11",16.7,0.233333333333333,10,-3.6,14,-107.8,-74.2,-49.8,-51.1,16.6,18.4,0,0,0,0,0,0,27.3,1.7,-31.3,58.6,27.8,29.5,-1.8,56.8,56.8,56.8,56.8,56.8,56.8,56.8
TRUE,"Dallas Mavericks",2010-11-15,21000146,"2010-11",-5.9,0.25,9,-3.4,-3,65.1,4.79999999999998,9.40000000000002,-65.4,-58.4,30.3,0,0,0,0,0,0,-13.6,29.4,-3,-10.6,15.6,45,42,31.4,31.4,31.4,31.4,31.4,31.4,31.4
TRUE,"Utah Jazz",2010-11-15,21000148,"2010-11",9,-0.144444444444444,10,5.7,7,-3.7,14.7,37.5,25.5,-66.1,-41.9,0,0,0,0,0,0,-13.1,-16.4,-45.9,32.8,-16.7,-33.1,-79,-46.2,-46.2,-46.2,-46.2,-46.2,-46.2,-46.2
TRUE,"Indiana Pacers",2010-11-16,21000152,"2010-11",8.9,0.136363636363636,12,0.2,10,45.3,61.4,45,32.8,61.2,-80.5,0,0,0,0,0,15.2,37.9,-23.9,3.1,34.8,-8,-31.9,-28.8,6,21.2,21.2,21.2,21.2,21.2,21.2
TRUE,"Houston Rockets",2010-11-16,21000156,"2010-11",2.2,0.291666666666667,9,5.5,3,50.3,74.7,4.89999999999999,48.3,-0.0999999999999996,25.5,0,0,0,0,0,0,34.7,-31.8,44.1,-9.4,25.1,-6.7,37.4,28,28,28,28,28,28,28
TRUE,"Milwaukee Bucks",2010-11-16,21000155,"2010-11",11.8,0.3,11,7.1,11,102.2,38.8,-48,76.9,149,52,0,0,0,0,0,0,85.6,8.9,49.1,36.5,-40.3,-31.4,17.7,54.2,54.2,54.2,54.2,54.2,54.2,54.2
TRUE,"Denver Nuggets",2010-11-16,21000157,"2010-11",-1.9,-0.2,11,-3.9,-2,-105.8,30.7,-19.6,-6.6,28.1,-38.7,0,0,0,0,0,0,-9.4,-24.7,21.9,-31.3,-15.1,-39.8,-17.9,-49.2,-49.2,-49.2,-49.2,-49.2,-49.2,-49.2
TRUE,"Cleveland Cavaliers",2010-11-16,21000151,"2010-11",-8.6,-0.244444444444444,11,11,-8,128.9,76.2,-19.5,106.3,184.7,-8.9,0,0,0,0,0,0,31.8,-22.6,44.4,-12.6,-11.7,-34.3,10.1,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5
TRUE,"Memphis Grizzlies",2010-11-16,21000154,"2010-11",1.1,0.181818181818182,12,-0.9,1,-8.6,11,2.3,-38,81.4,-50.7,0,0,0,0,0,30.8,26.9,9.4,22.2,4.7,-0.399999999999999,9,31.2,35.9,66.7,66.7,66.7,66.7,66.7,66.7
TRUE,"Washington Wizards",2010-11-16,21000153,"2010-11",-13.7,-0.05,11,1.3,-15,3.40000000000001,-54.7,-36.4,35.4,37.5,85.8,0,0,0,0,0,0,23.4,-4.2,-17.6,41,6.9,2.7,-14.9,26.1,26.1,26.1,26.1,26.1,26.1,26.1
TRUE,"San Antonio Spurs",2010-11-17,21000166,"2010-11",-9.4,-0.222222222222222,10,1.7,-9,-2.90000000000001,-3.09999999999999,54,13.4,-104.5,-49.9,0,0,0,0,0,0,-14.8,3.7,-7.7,-7.09999999999999,-25.2,-21.5,-29.2,-36.3,-36.3,-36.3,-36.3,-36.3,-36.3,-36.3
TRUE,"New Orleans Hornets",2010-11-17,21000163,"2010-11",-3.5,-0.111111111111111,10,3.4,-2,-74.5,-1.90000000000002,-28.9,40.4,90.5,-15.2,0,0,0,0,0,0,5.00000000000001,-25.7,-0.0999999999999979,5.1,1.1,-24.6,-24.7,-19.6,-19.6,-19.6,-19.6,-19.6,-19.6,-19.6
TRUE,"Oklahoma City Thunder",2010-11-17,21000164,"2010-11",-17.9,-0.3,11,-1.6,-17,-10.6,-18.6,-4.90000000000001,-16.4,19.2,-0.299999999999999,0,0,0,0,0,0,-7.3,21.3,0.700000000000001,-8,8.6,29.9,30.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6
TRUE,"Minnesota Timberwolves",2010-11-17,21000162,"2010-11",-0.9,-0.159090909090909,12,3.5,-2,37.7,21.2,47.8,32.2,47.5,-29.5,0,0,0,0,0,-19,83.9,-47.8,39.6,44.3,-12.2,-60,-20.4,23.9,4.90000000000001,4.90000000000001,4.90000000000001,4.90000000000001,4.90000000000001,4.90000000000001
TRUE,"Detroit Pistons",2010-11-17,21000161,"2010-11",14,0.454545454545455,12,10,13,82.3,87.9,-65.9,92.6,193.8,92.2,0,0,0,0,0,5.49999999999999,102.1,36.5,18.4,83.7,2.5,39,57.4,141.1,146.6,146.6,146.6,146.6,146.6,146.6
TRUE,"Utah Jazz",2010-11-17,21000165,"2010-11",-9.7,-0.236363636363636,11,-5,-10,-85.5,-32.5,-58.3,12.6,-154.2,-72.1,0,0,0,0,0,22.6,-47.6,-23.7,-14.3,-33.3,20.9,-2.8,-17.1,-50.4,-27.8,-27.8,-27.8,-27.8,-27.8,-27.8
TRUE,"Sacramento Kings",2010-11-17,21000167,"2010-11",8.6,-0.0606060606060606,12,6.5,7,-19.5,25.6,30.1,62.4,94.2,60.4,0,0,0,0,0,6.1,11.1,-6.40000000000001,6,5.1,13.3,6.9,12.9,18,24.1,24.1,24.1,24.1,24.1,24.1
TRUE,"Miami Heat",2010-11-17,21000158,"2010-11",-27.3,0,11,-8.6,-27,56.4,-111.9,-64.6,-102.1,-140.7,-5.4,0,0,0,0,0,0,-90.8,8.6,-53.4,-37.4,7.6,16.2,-37.2,-74.6,-74.6,-74.6,-74.6,-74.6,-74.6,-74.6
TRUE,"Philadelphia 76ers",2010-11-17,21000159,"2010-11",7.4,0,12,-8,8,-20.2,-39.4,6.40000000000001,-50.4,-70.8,11.8,0,0,0,0,0,2.5,-18.4,4.7,-37,18.6,5.4,10.1,-26.9,-8.3,-5.8,-5.8,-5.8,-5.8,-5.8,-5.8
TRUE,"Boston Celtics",2010-11-17,21000160,"2010-11",-36,-0.466666666666667,10,-13.5,-31,-49.6,-59.2,30.5,-115.1,-209.5,-82,0,0,0,0,0,0,-81.3,-18.3,-46,-35.3,-2.9,-21.2,-67.2,-102.5,-102.5,-102.5,-102.5,-102.5,-102.5,-102.5
TRUE,"Portland Trail Blazers",2010-11-18,21000170,"2010-11",-3.4,-0.037878787878788,12,3.3,-3,36.9,-19.6,4.19999999999999,42.8,-34.2,84.6,0,0,0,0,0,-4.1,6.2,-20.2,11,-4.8,16,-4.2,6.8,2,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1
TRUE,"Indiana Pacers",2010-11-18,21000168,"2010-11",-28.4,-0.361111111111111,13,-2.3,-27,36.5,21.1,66.2,3.5,-7.1,-113.8,0,0,0,0,0,-28.9,-2.59999999999999,-63.4,2.3,-4.89999999999999,-22.6,-86,-83.7,-88.6,-117.5,-117.5,-117.5,-117.5,-117.5,-117.5
TRUE,"Orlando Magic",2010-11-18,21000169,"2010-11",-18,-0.154545454545455,12,-6.4,-16,19.8,-113.5,-49.5,16.6,-71.6,-45.2,0,0,0,0,0,-15.6,-45.7,29,-13,-32.7,-40.6,-11.6,-24.6,-57.3,-72.9,-72.9,-72.9,-72.9,-72.9,-72.9
TRUE,"Miami Heat",2010-11-19,21000175,"2010-11",-9.8,-0.272727272727273,12,-12,-8,5.19999999999999,-11.9,-72.4999999999999,-191.6,-242.7,12.7,0,0,0,0,0,-7.1,-117.6,1.1,-40.8,-76.8,-37.1,-36,-76.8,-153.6,-160.7,-160.7,-160.7,-160.7,-160.7,-160.7
TRUE,"Dallas Mavericks",2010-11-19,21000179,"2010-11",4.7,-0.1,11,3.4,5,94.9,45.3,26.3,75.7,-57.1,-59.5,0,0,0,0,0,0,-27.8,6.09999999999999,-3.3,-24.5,-9.6,-3.5,-6.8,-31.3,-31.3,-31.3,-31.3,-31.3,-31.3,-31.3
TRUE,"New Orleans Hornets",2010-11-19,21000177,"2010-11",-8.3,-0.4,11,-10.5,-7,-138.8,-62.5,-42.1,-69.6,-178.2,-78.3,0,0,0,0,0,0,-56.4,-49.9,-20.3,-36.1,-2.9,-52.8,-73.1,-109.2,-109.2,-109.2,-109.2,-109.2,-109.2,-109.2
TRUE,"Toronto Raptors",2010-11-19,21000173,"2010-11",-10.1,0.0227272727272727,12,8.8,-10,77.9,-14,70,48.1,114.9,-20.2,0,0,0,0,0,-16.1,42.8,15.6,43.1,-0.299999999999997,-13.8,1.8,44.9,44.6,28.5,28.5,28.5,28.5,28.5,28.5
TRUE,"Minnesota Timberwolves",2010-11-19,21000176,"2010-11",15.9,0.525641025641026,13,13,17,105.9,73.4,-61.9,133.8,228.2,81.5,0,0,0,0,0,18.8,195.7,-18,58.8,136.9,30.1,12.1,70.9,207.8,226.6,226.6,226.6,226.6,226.6,226.6
TRUE,"Washington Wizards",2010-11-19,21000174,"2010-11",-4.3,0.0333333333333333,13,10.3,-3,57.7,28.3,33.8,8.30000000000002,99.5,61.1,0,0,0,0,0,-16.2,61.9,-5.4,35,26.9,2.1,-3.3,31.7,58.6,42.4,42.4,42.4,42.4,42.4,42.4
TRUE,"Philadelphia 76ers",2010-11-19,21000172,"2010-11",-9.9,0.287878787878788,12,-2.3,-11,-14.4,8.50000000000001,-19.7,22.4,-76.3,52.4,0,0,0,0,0,7.6,-25.3,79.5,2.59999999999999,-27.9,12,91.5,94.1,66.2,73.8,73.8,73.8,73.8,73.8,73.8
TRUE,"Sacramento Kings",2010-11-19,21000180,"2010-11",-7.3,0.0636363636363637,12,-1.3,-5,-26.3,-52,-16.6,25.6,-58.9,98.9,0,0,0,0,0,4.6,-37.3,43.3,-19.7,-17.6,22.5,65.8,46.1,28.5,33.1,33.1,33.1,33.1,33.1,33.1
TRUE,"Golden State Warriors",2010-11-19,21000181,"2010-11",6.1,-0.303030303030303,13,3.3,6,-66.6,36.5,-11.2,18.7,88.3,71.8,0,0,0,0,0,0.399999999999999,-13.7,-2.6,-37.9,24.2,10.3,7.7,-30.2,-6,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6
TRUE,"Boston Celtics",2010-11-19,21000171,"2010-11",5.6,-0.181818181818182,12,-1.8,5,-65.4,-8.39999999999998,-6.69999999999999,18.5,-134.1,-83.6,0,0,0,0,0,5.3,-67.5,-14.5,-14.4,-53.1,-14,-28.5,-42.9,-96,-90.7,-90.7,-90.7,-90.7,-90.7,-90.7
TRUE,"Utah Jazz",2010-11-19,21000178,"2010-11",14.5,0.233333333333333,11,7.9,12,59.5,44.2,5.60000000000002,85.1,16.6,30.9,0,0,0,0,0,40.5,-21.8,23.6,-3.2,-18.6,20.5,44.1,40.9,22.3,62.8,62.8,62.8,62.8,62.8,62.8
TRUE,"San Antonio Spurs",2010-11-20,21000187,"2010-11",-25.3,-0.454545454545455,12,-15.6,-24,-186.2,-80.2,-77.1,-95,-204.5,-169.3,0,0,0,0,0,-4.00000000000001,-33,-68.6,8.3,-41.3,-23.6,-92.2,-83.9,-125.2,-129.2,-129.2,-129.2,-129.2,-129.2,-129.2
TRUE,"Atlanta Hawks",2010-11-20,21000184,"2010-11",5.5,-0.0303030303030303,12,5.1,5,-70.6,-57.3,-44.9,56.8,-1.5,53.8,0,0,0,0,0,-3.6,-23.8,57.1,-14.3,-9.5,-23.3,33.8,19.5,10,6.4,6.4,6.4,6.4,6.4,6.4
TRUE,"Memphis Grizzlies",2010-11-20,21000185,"2010-11",-1,0.358974358974359,13,5.3,-2,-62.5,44.2,2.89999999999996,69.5,211.4,47.2,0,0,0,0,0,-0.299999999999997,99.8,42.5,-11.7,111.5,42.5,85,73.3,184.8,184.5,184.5,184.5,184.5,184.5,184.5
