season,phase,date,team,b2b,b2b_1st,b2b_2nd,x3in4,x4in5,x5in7
2017-18,RS,2017-12-26,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2017-12-28,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2017-12-30,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-01-02,San Antonio Spurs,Yes,Yes,No,No,No,No
2017-18,RS,2018-01-03,San Antonio Spurs,Yes,No,Yes,No,No,No
2017-18,RS,2018-01-05,San Antonio Spurs,No,No,No,Yes,No,No
2017-18,RS,2018-01-07,San Antonio Spurs,Yes,Yes,No,No,No,No
2017-18,RS,2018-01-08,San Antonio Spurs,Yes,No,Yes,Yes,No,Yes
2017-18,RS,2018-01-11,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-01-13,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-01-15,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-01-17,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-01-19,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-01-21,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-01-23,San Antonio Spurs,Yes,Yes,No,No,No,No
2017-18,RS,2018-01-24,San Antonio Spurs,Yes,No,Yes,Yes,No,No
2017-18,RS,2018-01-26,San Antonio Spurs,No,No,No,Yes,No,No
2017-18,RS,2018-01-28,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-01-30,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-02-01,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-02-03,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-02-07,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-02-10,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-02-12,San Antonio Spurs,Yes,Yes,No,No,No,No
2017-18,RS,2018-02-13,San Antonio Spurs,Yes,No,Yes,Yes,No,No
2017-18,RS,2018-02-23,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-02-25,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-02-28,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-03-03,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-03-05,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-03-08,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-03-10,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-03-12,San Antonio Spurs,Yes,Yes,No,No,No,No
2017-18,RS,2018-03-13,San Antonio Spurs,Yes,No,Yes,Yes,No,No
2017-18,RS,2018-03-15,San Antonio Spurs,No,No,No,Yes,No,No
2017-18,RS,2018-03-17,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-03-19,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-03-21,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-03-23,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-03-25,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-03-27,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-03-29,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-04-01,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-04-03,San Antonio Spurs,Yes,Yes,No,No,No,No
2017-18,RS,2018-04-04,San Antonio Spurs,Yes,No,Yes,Yes,No,No
2017-18,RS,2018-04-07,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-04-09,San Antonio Spurs,No,No,No,No,No,No
2017-18,RS,2018-04-11,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2018-10-17,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2018-10-20,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2018-10-22,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2018-10-24,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2018-10-27,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2018-10-29,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2018-10-31,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2018-11-03,San Antonio Spurs,Yes,Yes,No,No,No,No
2018-19,RS,2018-11-04,San Antonio Spurs,Yes,No,Yes,No,No,No
2018-19,RS,2018-11-07,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2018-11-10,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2018-11-12,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2018-11-14,San Antonio Spurs,Yes,Yes,No,No,No,No
2018-19,RS,2018-11-15,San Antonio Spurs,Yes,No,Yes,Yes,No,No
2018-19,RS,2018-11-18,San Antonio Spurs,Yes,Yes,No,No,No,No
2018-19,RS,2018-11-19,San Antonio Spurs,Yes,No,Yes,No,No,No
2018-19,RS,2018-11-21,San Antonio Spurs,No,No,No,Yes,No,No
2018-19,RS,2018-11-23,San Antonio Spurs,Yes,Yes,No,No,No,No
2018-19,RS,2018-11-24,San Antonio Spurs,Yes,No,Yes,Yes,No,Yes
2018-19,RS,2018-11-26,San Antonio Spurs,No,No,No,Yes,No,No
2018-19,RS,2018-11-28,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2018-11-30,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2018-12-02,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2018-12-04,San Antonio Spurs,Yes,Yes,No,No,No,No
2018-19,RS,2018-12-05,San Antonio Spurs,Yes,No,Yes,Yes,No,No
2018-19,RS,2018-12-07,San Antonio Spurs,No,No,No,Yes,No,No
2018-19,RS,2018-12-09,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2018-12-11,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2018-12-13,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2018-12-15,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2018-12-17,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2018-12-19,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2018-12-21,San Antonio Spurs,Yes,Yes,No,No,No,No
2018-19,RS,2018-12-22,San Antonio Spurs,Yes,No,Yes,Yes,No,No
2018-19,RS,2018-12-26,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2018-12-28,San Antonio Spurs,Yes,Yes,No,No,No,No
2018-19,RS,2018-12-29,San Antonio Spurs,Yes,No,Yes,Yes,No,No
2018-19,RS,2018-12-31,San Antonio Spurs,No,No,No,Yes,No,No
2018-19,RS,2019-01-03,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2019-01-05,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2019-01-07,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2019-01-09,San Antonio Spurs,Yes,Yes,No,No,No,No
2018-19,RS,2019-01-10,San Antonio Spurs,Yes,No,Yes,Yes,No,No
2018-19,RS,2019-01-12,San Antonio Spurs,No,No,No,Yes,No,No
2018-19,RS,2019-01-14,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2019-01-16,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2019-01-18,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2019-01-20,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2019-01-23,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2019-01-26,San Antonio Spurs,Yes,Yes,No,No,No,No
2018-19,RS,2019-01-27,San Antonio Spurs,Yes,No,Yes,No,No,No
2018-19,RS,2019-01-29,San Antonio Spurs,No,No,No,Yes,No,No
2018-19,RS,2019-01-31,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2019-02-02,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2019-02-04,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2019-02-06,San Antonio Spurs,Yes,Yes,No,No,No,No
2018-19,RS,2019-02-07,San Antonio Spurs,Yes,No,Yes,Yes,No,No
2018-19,RS,2019-02-09,San Antonio Spurs,No,No,No,Yes,No,No
2018-19,RS,2019-02-12,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2019-02-22,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2019-02-24,San Antonio Spurs,Yes,Yes,No,No,No,No
2018-19,RS,2019-02-25,San Antonio Spurs,Yes,No,Yes,Yes,No,No
2018-19,RS,2019-02-27,San Antonio Spurs,No,No,No,Yes,No,No
2018-19,RS,2019-03-02,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2019-03-04,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2019-03-06,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2019-03-10,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2019-03-12,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2019-03-15,San Antonio Spurs,Yes,Yes,No,No,No,No
2018-19,RS,2019-03-16,San Antonio Spurs,Yes,No,Yes,No,No,No
2018-19,RS,2019-03-18,San Antonio Spurs,No,No,No,Yes,No,No
2018-19,RS,2019-03-20,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2019-03-22,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2019-03-24,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2019-03-26,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2019-03-28,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2019-03-31,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2019-04-02,San Antonio Spurs,Yes,Yes,No,No,No,No
2018-19,RS,2019-04-03,San Antonio Spurs,Yes,No,Yes,Yes,No,No
2018-19,RS,2019-04-05,San Antonio Spurs,No,No,No,Yes,No,No
2018-19,RS,2019-04-07,San Antonio Spurs,No,No,No,No,No,No
2018-19,RS,2019-04-10,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2019-10-23,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2019-10-26,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2019-10-28,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2019-10-31,San Antonio Spurs,Yes,Yes,No,No,No,No
2019-20,RS,2019-11-01,San Antonio Spurs,Yes,No,Yes,No,No,No
2019-20,RS,2019-11-03,San Antonio Spurs,No,No,No,Yes,No,No
2019-20,RS,2019-11-05,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2019-11-07,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2019-11-09,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2019-11-11,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2019-11-13,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2019-11-15,San Antonio Spurs,Yes,Yes,No,No,No,No
2019-20,RS,2019-11-16,San Antonio Spurs,Yes,No,Yes,Yes,No,No
2019-20,RS,2019-11-18,San Antonio Spurs,No,No,No,Yes,No,No
2019-20,RS,2019-11-20,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2019-11-22,San Antonio Spurs,Yes,Yes,No,No,No,No
2019-20,RS,2019-11-23,San Antonio Spurs,Yes,No,Yes,Yes,No,No
2019-20,RS,2019-11-25,San Antonio Spurs,No,No,No,Yes,No,No
2019-20,RS,2019-11-27,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2019-11-29,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2019-12-01,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2019-12-03,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2019-12-06,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2019-12-12,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2019-12-14,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2019-12-16,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2019-12-19,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2019-12-21,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2019-12-23,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2019-12-26,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2019-12-28,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2019-12-31,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2020-01-02,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2020-01-04,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2020-01-06,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2020-01-08,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2020-01-10,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2020-01-12,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2020-01-15,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2020-01-17,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2020-01-19,San Antonio Spurs,Yes,Yes,No,No,No,No
2019-20,RS,2020-01-20,San Antonio Spurs,Yes,No,Yes,Yes,No,No
2019-20,RS,2020-01-22,San Antonio Spurs,No,No,No,Yes,No,No
2019-20,RS,2020-01-24,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2020-01-26,San Antonio Spurs,Yes,Yes,No,No,No,No
2019-20,RS,2020-01-27,San Antonio Spurs,Yes,No,Yes,Yes,No,No
2019-20,RS,2020-01-29,San Antonio Spurs,No,No,No,Yes,No,No
2019-20,RS,2020-02-01,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2020-02-03,San Antonio Spurs,Yes,Yes,No,No,No,No
2019-20,RS,2020-02-04,San Antonio Spurs,Yes,No,Yes,Yes,No,No
2019-20,RS,2020-02-06,San Antonio Spurs,No,No,No,Yes,No,No
2019-20,RS,2020-02-08,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2020-02-10,San Antonio Spurs,Yes,Yes,No,No,No,No
2019-20,RS,2020-02-11,San Antonio Spurs,Yes,No,Yes,Yes,No,No
2019-20,RS,2020-02-21,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2020-02-23,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2020-02-26,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2020-02-29,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2020-03-02,San Antonio Spurs,Yes,Yes,No,No,No,No
2019-20,RS,2020-03-03,San Antonio Spurs,Yes,No,Yes,Yes,No,No
2019-20,RS,2020-03-06,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2020-03-08,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2020-03-10,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2020-07-31,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2020-08-02,San Antonio Spurs,Yes,Yes,No,No,No,No
2019-20,RS,2020-08-03,San Antonio Spurs,Yes,No,Yes,Yes,No,No
2019-20,RS,2020-08-05,San Antonio Spurs,No,No,No,Yes,No,No
2019-20,RS,2020-08-07,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2020-08-09,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2020-08-11,San Antonio Spurs,No,No,No,No,No,No
2019-20,RS,2020-08-13,San Antonio Spurs,No,No,No,No,No,No
2010-11,RS,2010-10-27,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2010-10-29,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2010-11-01,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2010-11-03,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2010-11-05,Toronto Raptors,Yes,Yes,No,No,No,No
2010-11,RS,2010-11-06,Toronto Raptors,Yes,No,Yes,Yes,No,No
2010-11,RS,2010-11-08,Toronto Raptors,No,No,No,Yes,No,No
2010-11,RS,2010-11-10,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2010-11-12,Toronto Raptors,Yes,Yes,No,No,No,No
2010-11,RS,2010-11-13,Toronto Raptors,Yes,No,Yes,Yes,No,No
2010-11,RS,2010-11-16,Toronto Raptors,Yes,Yes,No,No,No,No
2010-11,RS,2010-11-17,Toronto Raptors,Yes,No,Yes,No,No,No
2010-11,RS,2010-11-19,Toronto Raptors,No,No,No,Yes,No,No
2010-11,RS,2010-11-21,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2010-11-24,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2010-11-26,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2010-11-28,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2010-12-01,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2010-12-03,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2010-12-05,Toronto Raptors,Yes,Yes,No,No,No,No
2010-11,RS,2010-12-06,Toronto Raptors,Yes,No,Yes,Yes,No,No
2010-11,RS,2010-12-08,Toronto Raptors,No,No,No,Yes,No,No
2010-11,RS,2010-12-10,Toronto Raptors,Yes,Yes,No,No,No,No
2010-11,RS,2010-12-11,Toronto Raptors,Yes,No,Yes,Yes,No,Yes
2010-11,RS,2010-12-14,Toronto Raptors,Yes,Yes,No,No,No,No
2010-11,RS,2010-12-15,Toronto Raptors,Yes,No,Yes,No,No,No
2010-11,RS,2010-12-17,Toronto Raptors,No,No,No,Yes,No,No
2010-11,RS,2010-12-19,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2010-12-22,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2010-12-27,Toronto Raptors,Yes,Yes,No,No,No,No
2010-11,RS,2010-12-28,Toronto Raptors,Yes,No,Yes,No,No,No
2010-11,RS,2010-12-31,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2011-01-02,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2011-01-04,Toronto Raptors,Yes,Yes,No,No,No,No
2010-11,RS,2011-01-05,Toronto Raptors,Yes,No,Yes,Yes,No,No
2010-11,RS,2011-01-07,Toronto Raptors,No,No,No,Yes,No,No
2010-11,RS,2011-01-09,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2011-01-12,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2011-01-14,Toronto Raptors,Yes,Yes,No,No,No,No
2010-11,RS,2011-01-15,Toronto Raptors,Yes,No,Yes,Yes,No,No
2010-11,RS,2011-01-17,Toronto Raptors,No,No,No,Yes,No,No
2010-11,RS,2011-01-19,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2011-01-21,Toronto Raptors,Yes,Yes,No,No,No,No
2010-11,RS,2011-01-22,Toronto Raptors,Yes,No,Yes,Yes,No,No
2010-11,RS,2011-01-24,Toronto Raptors,No,No,No,Yes,No,No
2010-11,RS,2011-01-26,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2011-01-28,Toronto Raptors,Yes,Yes,No,No,No,No
2010-11,RS,2011-01-29,Toronto Raptors,Yes,No,Yes,Yes,No,No
2010-11,RS,2011-01-31,Toronto Raptors,No,No,No,Yes,No,No
2010-11,RS,2011-02-02,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2011-02-04,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2011-02-08,Toronto Raptors,Yes,Yes,No,No,No,No
2010-11,RS,2011-02-09,Toronto Raptors,Yes,No,Yes,No,No,No
2010-11,RS,2011-02-11,Toronto Raptors,No,No,No,Yes,No,No
2010-11,RS,2011-02-13,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2011-02-16,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2011-02-22,Toronto Raptors,Yes,Yes,No,No,No,No
2010-11,RS,2011-02-23,Toronto Raptors,Yes,No,Yes,No,No,No
2010-11,RS,2011-02-25,Toronto Raptors,No,No,No,Yes,No,No
2010-11,RS,2011-02-27,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2011-03-01,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2011-03-04,Toronto Raptors,Yes,Yes,No,No,No,No
2010-11,RS,2011-03-05,Toronto Raptors,Yes,No,Yes,No,No,No
2010-11,RS,2011-03-09,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2011-03-11,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2011-03-13,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2011-03-16,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2011-03-18,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2011-03-20,Toronto Raptors,Yes,Yes,No,No,No,No
2010-11,RS,2011-03-21,Toronto Raptors,Yes,No,Yes,Yes,No,No
2010-11,RS,2011-03-23,Toronto Raptors,No,No,No,Yes,No,No
2010-11,RS,2011-03-25,Toronto Raptors,Yes,Yes,No,No,No,No
2010-11,RS,2011-03-26,Toronto Raptors,Yes,No,Yes,Yes,No,Yes
2010-11,RS,2011-03-30,Toronto Raptors,No,No,No,No,No,No
2010-11,RS,2011-04-02,Toronto Raptors,Yes,Yes,No,No,No,No
2010-11,RS,2011-04-03,Toronto Raptors,Yes,No,Yes,No,No,No
2010-11,RS,2011-04-05,Toronto Raptors,Yes,Yes,No,Yes,No,No
2010-11,RS,2011-04-06,Toronto Raptors,Yes,No,Yes,Yes,Yes,No
2010-11,RS,2011-04-08,Toronto Raptors,No,No,No,Yes,No,Yes
2010-11,RS,2011-04-10,Toronto Raptors,Yes,Yes,No,No,No,No
2010-11,RS,2011-04-11,Toronto Raptors,Yes,No,Yes,Yes,No,Yes
2010-11,RS,2011-04-13,Toronto Raptors,No,No,No,Yes,No,No
2011-12,RS,2011-12-26,Toronto Raptors,No,No,No,No,No,No
2011-12,RS,2011-12-28,Toronto Raptors,No,No,No,No,No,No
2011-12,RS,2011-12-30,Toronto Raptors,No,No,No,No,No,No
2011-12,RS,2012-01-01,Toronto Raptors,Yes,Yes,No,No,No,No
2011-12,RS,2012-01-02,Toronto Raptors,Yes,No,Yes,Yes,No,No
2011-12,RS,2012-01-04,Toronto Raptors,No,No,No,Yes,No,No
2011-12,RS,2012-01-06,Toronto Raptors,Yes,Yes,No,No,No,No
2011-12,RS,2012-01-07,Toronto Raptors,Yes,No,Yes,Yes,No,Yes
2011-12,RS,2012-01-09,Toronto Raptors,Yes,Yes,No,Yes,No,No
2011-12,RS,2012-01-10,Toronto Raptors,Yes,Yes,No,Yes,Yes,Yes
2011-12,RS,2012-01-11,Toronto Raptors,Yes,No,Yes,Yes,Yes,Yes
2011-12,RS,2012-01-13,Toronto Raptors,Yes,Yes,No,Yes,Yes,Yes
2011-12,RS,2012-01-14,Toronto Raptors,Yes,No,Yes,Yes,Yes,Yes
2011-12,RS,2012-01-16,Toronto Raptors,No,No,No,Yes,No,Yes
2011-12,RS,2012-01-18,Toronto Raptors,No,No,No,No,No,No
2011-12,RS,2012-01-20,Toronto Raptors,No,No,No,No,No,No
2011-12,RS,2012-01-22,Toronto Raptors,No,No,No,No,No,No
2011-12,RS,2012-01-24,Toronto Raptors,Yes,Yes,No,No,No,No
2011-12,RS,2012-01-25,Toronto Raptors,Yes,No,Yes,Yes,No,No
2011-12,RS,2012-01-27,Toronto Raptors,No,No,No,Yes,No,No
2011-12,RS,2012-01-29,Toronto Raptors,No,No,No,No,No,No
2011-12,RS,2012-01-31,Toronto Raptors,Yes,Yes,No,No,No,No
2011-12,RS,2012-02-01,Toronto Raptors,Yes,No,Yes,Yes,No,No
2011-12,RS,2012-02-03,Toronto Raptors,No,No,No,Yes,No,No
2011-12,RS,2012-02-05,Toronto Raptors,Yes,Yes,No,No,No,No
2011-12,RS,2012-02-06,Toronto Raptors,Yes,No,Yes,Yes,No,Yes
2011-12,RS,2012-02-08,Toronto Raptors,No,No,No,Yes,No,No
2011-12,RS,2012-02-10,Toronto Raptors,No,No,No,No,No,No
2011-12,RS,2012-02-12,Toronto Raptors,No,No,No,No,No,No
2011-12,RS,2012-02-14,Toronto Raptors,Yes,Yes,No,No,No,No
2011-12,RS,2012-02-15,Toronto Raptors,Yes,No,Yes,Yes,No,No
2011-12,RS,2012-02-17,Toronto Raptors,No,No,No,Yes,No,No
2011-12,RS,2012-02-22,Toronto Raptors,No,No,No,No,No,No
2011-12,RS,2012-02-28,Toronto Raptors,Yes,Yes,No,No,No,No
2011-12,RS,2012-02-29,Toronto Raptors,Yes,No,Yes,No,No,No
2011-12,RS,2012-03-02,Toronto Raptors,No,No,No,Yes,No,No
2011-12,RS,2012-03-04,Toronto Raptors,Yes,Yes,No,No,No,No
2011-12,RS,2012-03-05,Toronto Raptors,Yes,No,Yes,Yes,No,Yes
2011-12,RS,2012-03-07,Toronto Raptors,No,No,No,Yes,No,No
2011-12,RS,2012-03-10,Toronto Raptors,Yes,Yes,No,No,No,No
2011-12,RS,2012-03-11,Toronto Raptors,Yes,No,Yes,No,No,No
2011-12,RS,2012-03-13,Toronto Raptors,Yes,Yes,No,Yes,No,No
2011-12,RS,2012-03-14,Toronto Raptors,Yes,No,Yes,Yes,Yes,No
2011-12,RS,2012-03-16,Toronto Raptors,Yes,Yes,No,Yes,No,Yes
2011-12,RS,2012-03-17,Toronto Raptors,Yes,No,Yes,Yes,Yes,Yes
2011-12,RS,2012-03-20,Toronto Raptors,Yes,Yes,No,No,No,No
2011-12,RS,2012-03-21,Toronto Raptors,Yes,No,Yes,No,No,No
2011-12,RS,2012-03-23,Toronto Raptors,Yes,Yes,No,Yes,No,No
2011-12,RS,2012-03-24,Toronto Raptors,Yes,No,Yes,Yes,Yes,No
2011-12,RS,2012-03-26,Toronto Raptors,No,No,No,Yes,No,Yes
2011-12,RS,2012-03-28,Toronto Raptors,No,No,No,No,No,No
2011-12,RS,2012-03-30,Toronto Raptors,No,No,No,No,No,No
2011-12,RS,2012-04-01,Toronto Raptors,No,No,No,No,No,No
2011-12,RS,2012-04-03,Toronto Raptors,Yes,Yes,No,No,No,No
2011-12,RS,2012-04-04,Toronto Raptors,Yes,No,Yes,Yes,No,No
2011-12,RS,2012-04-06,Toronto Raptors,No,No,No,Yes,No,No
2011-12,RS,2012-04-08,Toronto Raptors,Yes,Yes,No,No,No,No
2011-12,RS,2012-04-09,Toronto Raptors,Yes,No,Yes,Yes,No,Yes
2011-12,RS,2012-04-11,Toronto Raptors,No,No,No,Yes,No,No
2011-12,RS,2012-04-13,Toronto Raptors,No,No,No,No,No,No
2011-12,RS,2012-04-15,Toronto Raptors,Yes,Yes,No,No,No,No
2011-12,RS,2012-04-16,Toronto Raptors,Yes,No,Yes,Yes,No,No
2011-12,RS,2012-04-18,Toronto Raptors,No,No,No,Yes,No,No
2011-12,RS,2012-04-22,Toronto Raptors,Yes,Yes,No,No,No,No
2011-12,RS,2012-04-23,Toronto Raptors,Yes,No,Yes,No,No,No
2011-12,RS,2012-04-26,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2012-10-31,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2012-11-03,Toronto Raptors,Yes,Yes,No,No,No,No
2012-13,RS,2012-11-04,Toronto Raptors,Yes,No,Yes,No,No,No
2012-13,RS,2012-11-06,Toronto Raptors,Yes,Yes,No,Yes,No,No
2012-13,RS,2012-11-07,Toronto Raptors,Yes,No,Yes,Yes,Yes,No
2012-13,RS,2012-11-10,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2012-11-12,Toronto Raptors,Yes,Yes,No,No,No,No
2012-13,RS,2012-11-13,Toronto Raptors,Yes,No,Yes,Yes,No,No
2012-13,RS,2012-11-17,Toronto Raptors,Yes,Yes,No,No,No,No
2012-13,RS,2012-11-18,Toronto Raptors,Yes,No,Yes,No,No,No
